GP_Index	Coord_X	Coord_Y	Eps_xx	Eps_yy	Eps_zz	Eps_yz	Eps_xz	Eps_xy	Sig_xx	Sig_yy	Sig_zz	Sig_yz	Sig_xz	Sig_xy
13445	1.490180e+01	-2.192501e+01	-2.182501e-01	8.517942e-02	5.561650e-02	-1.391456e-03	-1.094597e-03	-4.624443e-03	-1.466732e+04	1.437790e+03	-1.313189e+02	-3.692924e+01	-2.905059e+01	-1.227327e+02
13446	1.483764e+01	-2.181253e+01	-2.171253e-01	8.517942e-02	5.561650e-02	-1.391456e-03	-1.094597e-03	-4.624443e-03	-1.456284e+04	1.482565e+03	-8.654391e+01	-3.692924e+01	-2.905059e+01	-1.227327e+02
13447	1.607520e+01	-2.173752e+01	-2.163752e-01	8.290523e-02	5.812892e-02	-2.034159e-03	-5.295020e-04	-1.023859e-02	-1.448368e+04	1.401202e+03	8.615200e+01	-5.398658e+01	-1.405298e+01	-2.717321e+02
13448	1.613592e+01	-2.162501e+01	-2.152501e-01	8.290523e-02	5.812892e-02	-2.034159e-03	-5.295020e-04	-1.023859e-02	-1.437918e+04	1.445989e+03	1.309388e+02	-5.398658e+01	-1.405298e+01	-2.717321e+02
13449	1.619907e+01	-2.173753e+01	-2.163753e-01	8.290523e-02	5.812892e-02	-2.034159e-03	-5.295020e-04	-1.023859e-02	-1.448369e+04	1.401197e+03	8.614669e+01	-5.398658e+01	-1.405298e+01	-2.717321e+02
13450	1.601279e+01	-2.170001e+01	-2.160001e-01	6.385598e-02	6.369113e-02	-2.059754e-03	-9.079552e-04	-9.537346e-03	-1.498573e+04	-1.318303e+02	-1.405798e+02	-5.466587e+01	-2.409713e+01	-2.531212e+02
13451	1.594944e+01	-2.158750e+01	-2.148750e-01	6.385598e-02	6.369113e-02	-2.059754e-03	-9.079552e-04	-9.537346e-03	-1.488123e+04	-8.704348e+01	-9.579299e+01	-5.466587e+01	-2.409713e+01	-2.531212e+02
13452	1.607351e+01	-2.158750e+01	-2.148750e-01	6.385598e-02	6.369113e-02	-2.059754e-03	-9.079552e-04	-9.537346e-03	-1.488123e+04	-8.704348e+01	-9.579299e+01	-5.466587e+01	-2.409713e+01	-2.531212e+02
13453	1.650853e+01	-2.170001e+01	-2.160001e-01	6.010343e-02	6.522766e-02	-3.025414e-03	-1.261470e-03	-1.319209e-02	-1.507394e+04	-4.192173e+02	-1.472390e+02	-8.029449e+01	-3.347942e+01	-3.501180e+02
13454	1.644559e+01	-2.158750e+01	-2.148750e-01	6.010343e-02	6.522766e-02	-3.025414e-03	-1.261470e-03	-1.319209e-02	-1.496944e+04	-3.744313e+02	-1.024530e+02	-8.029449e+01	-3.347942e+01	-3.501180e+02
13455	1.656967e+01	-2.158750e+01	-2.148750e-01	6.010343e-02	6.522766e-02	-3.025414e-03	-1.261470e-03	-1.319209e-02	-1.496944e+04	-3.744313e+02	-1.024530e+02	-8.029449e+01	-3.347942e+01	-3.501180e+02
13456	1.644754e+01	-2.181251e+01	-2.171251e-01	8.198659e-02	5.644177e-02	-5.619483e-03	-2.968716e-03	-1.205223e-02	-1.465707e+04	1.218858e+03	-1.369822e+02	-1.491411e+02	-7.878973e+01	-3.198663e+02
13457	1.638663e+01	-2.192501e+01	-2.182501e-01	8.198659e-02	5.644177e-02	-5.619483e-03	-2.968716e-03	-1.205223e-02	-1.476156e+04	1.174077e+03	-1.817636e+02	-1.491411e+02	-7.878973e+01	-3.198663e+02
13458	1.632368e+01	-2.181253e+01	-2.171253e-01	8.198659e-02	5.644177e-02	-5.619483e-03	-2.968716e-03	-1.205223e-02	-1.465709e+04	1.218852e+03	-1.369882e+02	-1.491411e+02	-7.878973e+01	-3.198663e+02
13459	-8.338750e+00	2.185005e+01	2.195005e-01	-1.045112e-01	-5.061458e-02	-2.054823e-03	-5.694723e-04	3.081053e-03	1.421302e+04	-2.984527e+03	-1.238589e+02	-5.453501e+01	-1.511379e+01	8.177116e+01
13460	-8.408130e+00	2.196251e+01	2.206251e-01	-1.045112e-01	-5.061458e-02	-2.054823e-03	-5.694723e-04	3.081053e-03	1.431748e+04	-2.939757e+03	-7.908964e+01	-5.453501e+01	-1.511379e+01	8.177116e+01
13461	-8.284461e+00	2.196251e+01	2.206251e-01	-1.045112e-01	-5.061458e-02	-2.054823e-03	-5.694723e-04	3.081053e-03	1.431748e+04	-2.939757e+03	-7.908964e+01	-5.453501e+01	-1.511379e+01	8.177116e+01
13462	-8.521958e+00	2.181253e+01	2.191253e-01	-8.631214e-02	-5.597604e-02	4.814434e-04	-6.367134e-04	2.972056e-03	1.468920e+04	-1.522476e+03	8.767034e+01	1.277751e+01	-1.689837e+01	7.887837e+01
13463	-8.467505e+00	2.192502e+01	2.202502e-01	-8.631214e-02	-5.597604e-02	4.814434e-04	-6.367134e-04	2.972056e-03	1.479369e+04	-1.477697e+03	1.324499e+02	1.277751e+01	-1.689837e+01	7.887837e+01
13464	-8.398125e+00	2.181255e+01	2.191255e-01	-8.631214e-02	-5.597604e-02	4.814434e-04	-6.367134e-04	2.972056e-03	1.468922e+04	-1.522466e+03	8.768059e+01	1.277751e+01	-1.689837e+01	7.887837e+01
13465	-9.824366e+00	2.185003e+01	2.195003e-01	-1.049082e-01	-5.044350e-02	-1.195897e-03	-2.019735e-04	1.368622e-03	1.420401e+04	-3.014598e+03	-1.237792e+02	-3.173910e+01	-5.360376e+00	3.632324e+01
13466	-9.892557e+00	2.196251e+01	2.206251e-01	-1.049082e-01	-5.044350e-02	-1.195897e-03	-2.019735e-04	1.368622e-03	1.430848e+04	-2.969823e+03	-7.900420e+01	-3.173910e+01	-5.360376e+00	3.632324e+01
13467	-9.768887e+00	2.196251e+01	2.206251e-01	-1.049082e-01	-5.044350e-02	-1.195897e-03	-2.019735e-04	1.368622e-03	1.430848e+04	-2.969823e+03	-7.900420e+01	-3.173910e+01	-5.360376e+00	3.632324e+01
13468	-1.007195e+01	2.185001e+01	2.195001e-01	-1.049397e-01	-5.042846e-02	-1.127227e-03	-1.619368e-04	1.228026e-03	1.420333e+04	-3.016936e+03	-1.236452e+02	-2.991660e+01	-4.297803e+00	3.259181e+01
13469	-1.013996e+01	2.196250e+01	2.206250e-01	-1.049397e-01	-5.042846e-02	-1.127227e-03	-1.619368e-04	1.228026e-03	1.430782e+04	-2.972156e+03	-7.886450e+01	-2.991660e+01	-4.297803e+00	3.259181e+01
13470	-1.001629e+01	2.196250e+01	2.206250e-01	-1.049397e-01	-5.042846e-02	-1.127227e-03	-1.619368e-04	1.228026e-03	1.430782e+04	-2.972156e+03	-7.886450e+01	-2.991660e+01	-4.297803e+00	3.259181e+01
13471	-1.131001e+01	2.185003e+01	2.195003e-01	-1.050111e-01	-5.038928e-02	-8.375373e-04	-3.966666e-06	9.222111e-04	1.420207e+04	-3.021996e+03	-1.228385e+02	-2.222824e+01	-1.052753e-01	2.447548e+01
13472	-1.137699e+01	2.196251e+01	2.206251e-01	-1.050111e-01	-5.038928e-02	-8.375373e-04	-3.966666e-06	9.222111e-04	1.430654e+04	-2.977221e+03	-7.806353e+01	-2.222824e+01	-1.052753e-01	2.447548e+01
13473	-1.125332e+01	2.196251e+01	2.206251e-01	-1.050111e-01	-5.038928e-02	-8.375373e-04	-3.966666e-06	9.222111e-04	1.430654e+04	-2.977221e+03	-7.806353e+01	-2.222824e+01	-1.052753e-01	2.447548e+01
13474	-1.149405e+01	2.181252e+01	2.191252e-01	-8.692139e-02	-5.582124e-02	8.127948e-04	1.411004e-05	9.525673e-04	1.467110e+04	-1.572907e+03	7.779319e+01	2.157158e+01	3.744804e-01	2.528114e+01
13475	-1.143717e+01	2.192501e+01	2.202501e-01	-8.692139e-02	-5.582124e-02	8.127948e-04	1.411004e-05	9.525673e-04	1.477559e+04	-1.528127e+03	1.225739e+02	2.157158e+01	3.744804e-01	2.528114e+01
13476	-1.137019e+01	2.181253e+01	2.191253e-01	-8.692139e-02	-5.582124e-02	8.127948e-04	1.411004e-05	9.525673e-04	1.467112e+04	-1.572902e+03	7.779888e+01	2.157158e+01	3.744804e-01	2.528114e+01
13477	-1.099870e+01	2.181252e+01	2.191252e-01	-8.691228e-02	-5.582143e-02	8.367718e-04	-5.553657e-05	9.822325e-04	1.467146e+04	-1.572069e+03	7.813759e+01	2.220792e+01	-1.473941e+00	2.606845e+01
13478	-1.094223e+01	2.192501e+01	2.202501e-01	-8.691228e-02	-5.582143e-02	8.367718e-04	-5.553657e-05	9.822325e-04	1.477595e+04	-1.527288e+03	1.229183e+02	2.220792e+01	-1.473941e+00	2.606845e+01
13479	-1.087484e+01	2.181253e+01	2.191253e-01	-8.691228e-02	-5.582143e-02	8.367718e-04	-5.553657e-05	9.822325e-04	1.467147e+04	-1.572063e+03	7.814328e+01	2.220792e+01	-1.473941e+00	2.606845e+01
13480	-1.080737e+01	2.170003e+01	2.180003e-01	-6.882306e-02	-6.262283e-02	8.789299e-04	-2.991877e-05	1.016766e-03	1.501632e+04	-2.073857e+02	1.217033e+02	2.332680e+01	-7.940441e-01	2.698497e+01
13481	-1.073974e+01	2.158751e+01	2.168751e-01	-6.882306e-02	-6.262283e-02	8.789299e-04	-2.991877e-05	1.016766e-03	1.491180e+04	-2.521781e+02	7.691078e+01	2.332680e+01	-7.940441e-01	2.698497e+01
13482	-1.086381e+01	2.158751e+01	2.168751e-01	-6.882306e-02	-6.262283e-02	8.789299e-04	-2.991877e-05	1.016766e-03	1.491180e+04	-2.521781e+02	7.691078e+01	2.332680e+01	-7.940441e-01	2.698497e+01
13483	-1.180523e+01	2.185003e+01	2.195003e-01	-1.050063e-01	-5.038838e-02	-7.314165e-04	5.378881e-05	9.626217e-04	1.420230e+04	-3.021511e+03	-1.225623e+02	-1.941179e+01	1.427555e+00	2.554798e+01
13484	-1.187180e+01	2.196251e+01	2.206251e-01	-1.050063e-01	-5.038838e-02	-7.314165e-04	5.378881e-05	9.626217e-04	1.430677e+04	-2.976736e+03	-7.778732e+01	-1.941179e+01	1.427555e+00	2.554798e+01
13485	-1.174813e+01	2.196251e+01	2.206251e-01	-1.050063e-01	-5.038838e-02	-7.314165e-04	5.378881e-05	9.626217e-04	1.430677e+04	-2.976736e+03	-7.778732e+01	-1.941179e+01	1.427555e+00	2.554798e+01
13486	-1.198940e+01	2.181252e+01	2.191252e-01	-8.691028e-02	-5.582839e-02	7.888772e-04	8.554247e-05	1.016269e-03	1.467126e+04	-1.572160e+03	7.757125e+01	2.093680e+01	2.270297e+00	2.697177e+01
13487	-1.193212e+01	2.192501e+01	2.202501e-01	-8.691028e-02	-5.582839e-02	7.888772e-04	8.554247e-05	1.016269e-03	1.477575e+04	-1.527379e+03	1.223519e+02	2.093680e+01	2.270297e+00	2.697177e+01
13488	-1.186554e+01	2.181253e+01	2.191253e-01	-8.691028e-02	-5.582839e-02	7.888772e-04	8.554247e-05	1.016269e-03	1.467127e+04	-1.572154e+03	7.757694e+01	2.093680e+01	2.270297e+00	2.697177e+01
13489	-1.310148e+01	2.173752e+01	2.183752e-01	-8.677501e-02	-5.722431e-02	-5.245914e-04	6.852533e-05	1.657968e-03	1.455141e+04	-1.645019e+03	-7.655919e+01	-1.392266e+01	1.818662e+00	4.400248e+01
13490	-1.315976e+01	2.162501e+01	2.172501e-01	-8.677501e-02	-5.722431e-02	-5.245914e-04	6.852533e-05	1.657968e-03	1.444691e+04	-1.689806e+03	-1.213460e+02	-1.392266e+01	1.818662e+00	4.400248e+01
13491	-1.322536e+01	2.173753e+01	2.183753e-01	-8.677501e-02	-5.722431e-02	-5.245914e-04	6.852533e-05	1.657968e-03	1.455143e+04	-1.645014e+03	-7.655350e+01	-1.392266e+01	1.818662e+00	4.400248e+01
13492	-1.347545e+01	2.181252e+01	2.191252e-01	-8.672134e-02	-5.590524e-02	7.846901e-04	3.930395e-04	1.895184e-03	1.467572e+04	-1.557669e+03	7.795426e+01	2.082568e+01	1.043127e+01	5.029819e+01
13493	-1.341696e+01	2.192501e+01	2.202501e-01	-8.672134e-02	-5.590524e-02	7.846901e-04	3.930395e-04	1.895184e-03	1.478021e+04	-1.512888e+03	1.227350e+02	2.082568e+01	1.043127e+01	5.029819e+01
13494	-1.335159e+01	2.181253e+01	2.191253e-01	-8.672134e-02	-5.590524e-02	7.846901e-04	3.930395e-04	1.895184e-03	1.467574e+04	-1.557663e+03	7.795996e+01	2.082568e+01	1.043127e+01	5.029819e+01
13495	-1.477651e+01	2.185003e+01	2.195003e-01	-1.043115e-01	-5.065585e-02	5.311586e-04	8.320411e-04	4.189410e-03	1.421931e+04	-2.967622e+03	-1.197479e+02	1.409695e+01	2.208237e+01	1.111869e+02
13496	-1.484067e+01	2.196251e+01	2.206251e-01	-1.043115e-01	-5.065585e-02	5.311586e-04	8.320411e-04	4.189410e-03	1.432378e+04	-2.922847e+03	-7.497293e+01	1.409695e+01	2.208237e+01	1.111869e+02
13497	-1.471700e+01	2.196251e+01	2.206251e-01	-1.043115e-01	-5.065585e-02	5.311586e-04	8.320411e-04	4.189410e-03	1.432378e+04	-2.922847e+03	-7.497293e+01	1.409695e+01	2.208237e+01	1.111869e+02
13498	-1.502411e+01	2.185001e+01	2.195001e-01	-1.041804e-01	-5.070447e-02	8.575537e-04	9.795839e-04	4.903239e-03	1.422257e+04	-2.957390e+03	-1.190531e+02	2.275948e+01	2.599816e+01	1.301320e+02
13499	-1.508807e+01	2.196250e+01	2.206250e-01	-1.041804e-01	-5.070447e-02	8.575537e-04	9.795839e-04	4.903239e-03	1.432706e+04	-2.912609e+03	-7.427239e+01	2.275948e+01	2.599816e+01	1.301320e+02
13500	-1.496440e+01	2.196250e+01	2.206250e-01	-1.041804e-01	-5.070447e-02	8.575537e-04	9.795839e-04	4.903239e-03	1.432706e+04	-2.912609e+03	-7.427239e+01	2.275948e+01	2.599816e+01	1.301320e+02
13501	-1.626215e+01	2.185003e+01	2.195003e-01	-1.041150e-01	-5.078992e-02	4.734315e-03	2.245870e-03	1.082361e-02	1.422179e+04	-2.954710e+03	-1.243797e+02	1.256487e+02	5.960540e+01	2.872585e+02
13502	-1.632510e+01	2.196251e+01	2.206251e-01	-1.041150e-01	-5.078992e-02	4.734315e-03	2.245870e-03	1.082361e-02	1.432627e+04	-2.909935e+03	-7.960433e+01	1.256487e+02	5.960540e+01	2.872585e+02
13503	-1.620143e+01	2.196251e+01	2.206251e-01	-1.041150e-01	-5.078992e-02	4.734315e-03	2.245870e-03	1.082361e-02	1.432627e+04	-2.909935e+03	-7.960433e+01	1.256487e+02	5.960540e+01	2.872585e+02
13504	-1.650975e+01	2.185001e+01	2.195001e-01	-1.042654e-01	-5.085220e-02	6.046755e-03	2.661798e-03	1.277971e-02	1.421331e+04	-2.971169e+03	-1.361609e+02	1.604809e+02	7.064411e+01	3.391736e+02
13505	-1.657251e+01	2.196250e+01	2.206250e-01	-1.042654e-01	-5.085220e-02	6.046755e-03	2.661798e-03	1.277971e-02	1.431780e+04	-2.926388e+03	-9.137941e+01	1.604809e+02	7.064411e+01	3.391736e+02
13506	-1.644884e+01	2.196250e+01	2.206250e-01	-1.042654e-01	-5.085220e-02	6.046755e-03	2.661798e-03	1.277971e-02	1.431780e+04	-2.926388e+03	-9.137941e+01	1.604809e+02	7.064411e+01	3.391736e+02
13507	-1.725014e+01	2.185001e+01	2.195001e-01	-1.007674e-01	-5.445289e-02	9.828979e-03	-1.557338e-03	2.738339e-02	1.420922e+04	-2.789594e+03	-3.313622e+02	2.608611e+02	-4.133175e+01	7.267552e+02
13508	-1.731411e+01	2.196250e+01	2.206250e-01	-1.007674e-01	-5.445289e-02	9.828979e-03	-1.557338e-03	2.738339e-02	1.431371e+04	-2.744812e+03	-2.865808e+02	2.608611e+02	-4.133175e+01	7.267552e+02
13509	-1.719044e+01	2.196250e+01	2.206250e-01	-1.007674e-01	-5.445289e-02	9.828979e-03	-1.557338e-03	2.738339e-02	1.431371e+04	-2.744812e+03	-2.865808e+02	2.608611e+02	-4.133175e+01	7.267552e+02
13510	-1.748602e+01	2.185000e+01	2.195000e-01	-9.264011e-02	-5.638229e-02	3.113312e-03	-1.982072e-02	4.944141e-02	1.445594e+04	-2.111501e+03	-1.870480e+02	8.262730e+01	-5.260420e+02	1.312175e+03
13511	-1.755859e+01	2.196250e+01	2.206250e-01	-9.264011e-02	-5.638229e-02	3.113312e-03	-1.982072e-02	4.944141e-02	1.456043e+04	-2.066718e+03	-1.422646e+02	8.262730e+01	-5.260420e+02	1.312175e+03
13512	-1.743492e+01	2.196250e+01	2.206250e-01	-9.264011e-02	-5.638229e-02	3.113312e-03	-1.982072e-02	4.944141e-02	1.456043e+04	-2.066718e+03	-1.422646e+02	8.262730e+01	-5.260420e+02	1.312175e+03
13513	-9.017299e+00	2.181252e+01	2.191252e-01	-8.656759e-02	-5.591652e-02	7.244369e-04	-4.634226e-04	2.235246e-03	1.468139e+04	-1.543837e+03	8.302731e+01	1.922656e+01	-1.229923e+01	5.932344e+01
13514	-8.962444e+00	2.192501e+01	2.202501e-01	-8.656759e-02	-5.591652e-02	7.244369e-04	-4.634226e-04	2.235246e-03	1.478588e+04	-1.499056e+03	1.278080e+02	1.922656e+01	-1.229923e+01	5.932344e+01
13515	-8.893451e+00	2.181254e+01	2.191254e-01	-8.656759e-02	-5.591652e-02	7.244369e-04	-4.634226e-04	2.235246e-03	1.468141e+04	-1.543830e+03	8.303414e+01	1.922656e+01	-1.229923e+01	5.932344e+01
13516	-8.824353e+00	2.170003e+01	2.180003e-01	-6.840425e-02	-6.277092e-02	9.867962e-04	-2.012576e-04	2.440721e-03	1.502710e+04	-1.743774e+02	1.246224e+02	2.618957e+01	-5.341378e+00	6.477674e+01
13517	-8.755090e+00	2.158751e+01	2.168751e-01	-6.840425e-02	-6.277092e-02	9.867962e-04	-2.012576e-04	2.440721e-03	1.492258e+04	-2.191710e+02	7.982876e+01	2.618957e+01	-5.341378e+00	6.477674e+01
13518	-8.879165e+00	2.158751e+01	2.168751e-01	-6.840425e-02	-6.277092e-02	9.867962e-04	-2.012576e-04	2.440721e-03	1.492258e+04	-2.191710e+02	7.982876e+01	2.618957e+01	-5.341378e+00	6.477674e+01
13519	-9.512647e+00	2.181252e+01	2.191252e-01	-8.672510e-02	-5.587439e-02	8.255171e-04	-3.264947e-04	1.706486e-03	1.467680e+04	-1.556791e+03	8.066999e+01	2.190922e+01	-8.665170e+00	4.529013e+01
13520	-9.457388e+00	2.192501e+01	2.202501e-01	-8.672510e-02	-5.587439e-02	8.255171e-04	-3.264947e-04	1.706486e-03	1.478129e+04	-1.512010e+03	1.254507e+02	2.190922e+01	-8.665170e+00	4.529013e+01
13521	-9.388795e+00	2.181253e+01	2.191253e-01	-8.672510e-02	-5.587439e-02	8.255171e-04	-3.264947e-04	1.706486e-03	1.467681e+04	-1.556785e+03	8.067568e+01	2.190922e+01	-8.665170e+00	4.529013e+01
13522	-9.320103e+00	2.170003e+01	2.180003e-01	-6.860243e-02	-6.270016e-02	9.980177e-04	-1.433272e-04	1.853110e-03	1.502202e+04	-1.899703e+02	1.233038e+02	2.648739e+01	-3.803903e+00	4.918153e+01
13523	-9.251251e+00	2.158751e+01	2.168751e-01	-6.860243e-02	-6.270016e-02	9.980177e-04	-1.433272e-04	1.853110e-03	1.491750e+04	-2.347627e+02	7.851134e+01	2.648739e+01	-3.803903e+00	4.918153e+01
13524	-9.375325e+00	2.158751e+01	2.168751e-01	-6.860243e-02	-6.270016e-02	9.980177e-04	-1.433272e-04	1.853110e-03	1.491750e+04	-2.347627e+02	7.851134e+01	2.648739e+01	-3.803903e+00	4.918153e+01
13525	-1.056717e+01	2.185001e+01	2.195001e-01	-1.049841e-01	-5.040598e-02	-1.003562e-03	-9.268573e-05	1.031944e-03	1.420246e+04	-3.020157e+03	-1.233211e+02	-2.663454e+01	-2.459879e+00	2.738779e+01
13526	-1.063477e+01	2.196250e+01	2.206250e-01	-1.049841e-01	-5.040598e-02	-1.003562e-03	-9.268573e-05	1.031944e-03	1.430695e+04	-2.975377e+03	-7.854038e+01	-2.663454e+01	-2.459879e+00	2.738779e+01
13527	-1.051110e+01	2.196250e+01	2.206250e-01	-1.049841e-01	-5.040598e-02	-1.003562e-03	-9.268573e-05	1.031944e-03	1.430695e+04	-2.975377e+03	-7.854038e+01	-2.663454e+01	-2.459879e+00	2.738779e+01
13528	-1.031161e+01	2.170003e+01	2.180003e-01	-6.878435e-02	-6.263527e-02	9.280572e-04	-6.081733e-05	1.172172e-03	1.501736e+04	-2.042850e+02	1.220892e+02	2.463064e+01	-1.614092e+00	3.110944e+01
13529	-1.024357e+01	2.158751e+01	2.168751e-01	-6.878435e-02	-6.263527e-02	9.280572e-04	-6.081733e-05	1.172172e-03	1.491285e+04	-2.490775e+02	7.729676e+01	2.463064e+01	-1.614092e+00	3.110944e+01
13530	-1.036765e+01	2.158751e+01	2.168751e-01	-6.878435e-02	-6.263527e-02	9.280572e-04	-6.081733e-05	1.172172e-03	1.491285e+04	-2.490775e+02	7.729676e+01	2.463064e+01	-1.614092e+00	3.110944e+01
13531	-1.230044e+01	2.185003e+01	2.195003e-01	-1.049834e-01	-5.039549e-02	-6.210514e-04	1.174776e-04	1.097459e-03	1.420292e+04	-3.019671e+03	-1.223127e+02	-1.648270e+01	3.117854e+00	2.912656e+01
13532	-1.236661e+01	2.196251e+01	2.206251e-01	-1.049834e-01	-5.039549e-02	-6.210514e-04	1.174776e-04	1.097459e-03	1.430740e+04	-2.974896e+03	-7.753766e+01	-1.648270e+01	3.117854e+00	2.912656e+01
13533	-1.224294e+01	2.196251e+01	2.206251e-01	-1.049834e-01	-5.039549e-02	-6.210514e-04	1.174776e-04	1.097459e-03	1.430740e+04	-2.974896e+03	-7.753766e+01	-1.648270e+01	3.117854e+00	2.912656e+01
13534	-1.248475e+01	2.181252e+01	2.191252e-01	-8.687742e-02	-5.584344e-02	7.705611e-04	1.663163e-04	1.180474e-03	1.467197e+04	-1.569706e+03	7.748138e+01	2.045069e+01	4.414035e+00	3.132978e+01
13535	-1.242707e+01	2.192501e+01	2.202501e-01	-8.687742e-02	-5.584344e-02	7.705611e-04	1.663163e-04	1.180474e-03	1.477646e+04	-1.524926e+03	1.222621e+02	2.045069e+01	4.414035e+00	3.132978e+01
13536	-1.236089e+01	2.181253e+01	2.191253e-01	-8.687742e-02	-5.584344e-02	7.705611e-04	1.663163e-04	1.180474e-03	1.467198e+04	-1.569701e+03	7.748707e+01	2.045069e+01	4.414035e+00	3.132978e+01
13537	-1.260586e+01	2.173752e+01	2.183752e-01	-8.685143e-02	-5.719382e-02	-6.128228e-04	4.476498e-05	1.305412e-03	1.454958e+04	-1.650904e+03	-7.676918e+01	-1.626432e+01	1.188063e+00	3.464562e+01
13538	-1.266373e+01	2.162501e+01	2.172501e-01	-8.685143e-02	-5.719382e-02	-6.128228e-04	4.476498e-05	1.305412e-03	1.444508e+04	-1.695691e+03	-1.215560e+02	-1.626432e+01	1.188063e+00	3.464562e+01
13539	-1.272974e+01	2.173753e+01	2.183753e-01	-8.685143e-02	-5.719382e-02	-6.128228e-04	4.476498e-05	1.305412e-03	1.454960e+04	-1.650898e+03	-7.676349e+01	-1.626432e+01	1.188063e+00	3.464562e+01
13540	-1.298010e+01	2.181252e+01	2.191252e-01	-8.681773e-02	-5.586814e-02	7.651464e-04	2.652009e-04	1.463131e-03	1.467336e+04	-1.565146e+03	7.756296e+01	2.030699e+01	7.038431e+00	3.883151e+01
13541	-1.292201e+01	2.192501e+01	2.202501e-01	-8.681773e-02	-5.586814e-02	7.651464e-04	2.652009e-04	1.463131e-03	1.477785e+04	-1.520365e+03	1.223436e+02	2.030699e+01	7.038431e+00	3.883151e+01
13542	-1.285624e+01	2.181253e+01	2.191253e-01	-8.681773e-02	-5.586814e-02	7.651464e-04	2.652009e-04	1.463131e-03	1.467338e+04	-1.565140e+03	7.756865e+01	2.030699e+01	7.038431e+00	3.883151e+01
13543	-1.397080e+01	2.181252e+01	2.191252e-01	-8.657072e-02	-5.595833e-02	8.541810e-04	5.635299e-04	2.523882e-03	1.467960e+04	-1.545793e+03	7.901870e+01	2.266996e+01	1.495608e+01	6.698382e+01
13544	-1.391190e+01	2.192501e+01	2.202501e-01	-8.657072e-02	-5.595833e-02	8.541810e-04	5.635299e-04	2.523882e-03	1.478409e+04	-1.501012e+03	1.237994e+02	2.266996e+01	1.495608e+01	6.698382e+01
13545	-1.384694e+01	2.181253e+01	2.191253e-01	-8.657072e-02	-5.595833e-02	8.541810e-04	5.635299e-04	2.523882e-03	1.467962e+04	-1.545787e+03	7.902439e+01	2.266996e+01	1.495608e+01	6.698382e+01
13546	-1.378190e+01	2.170003e+01	2.180003e-01	-6.853120e-02	-6.275943e-02	6.068690e-04	2.042060e-04	2.361508e-03	1.502250e+04	-1.857141e+02	1.206337e+02	1.610630e+01	5.419626e+00	6.267441e+01
13547	-1.371671e+01	2.158751e+01	2.168751e-01	-6.853120e-02	-6.275943e-02	6.068690e-04	2.042060e-04	2.361508e-03	1.491798e+04	-2.305066e+02	7.584126e+01	1.610630e+01	5.419626e+00	6.267441e+01
13548	-1.384078e+01	2.158751e+01	2.168751e-01	-6.853120e-02	-6.275943e-02	6.068690e-04	2.042060e-04	2.361508e-03	1.491798e+04	-2.305066e+02	7.584126e+01	1.610630e+01	5.419626e+00	6.267441e+01
13549	-1.446616e+01	2.181252e+01	2.191252e-01	-8.633548e-02	-5.603113e-02	1.025720e-03	7.937197e-04	3.416965e-03	1.468607e+04	-1.526841e+03	8.162089e+01	2.722262e+01	2.106532e+01	9.068626e+01
13550	-1.440685e+01	2.192501e+01	2.202501e-01	-8.633548e-02	-5.603113e-02	1.025720e-03	7.937197e-04	3.416965e-03	1.479056e+04	-1.482060e+03	1.264016e+02	2.722262e+01	2.106532e+01	9.068626e+01
13551	-1.434229e+01	2.181253e+01	2.191253e-01	-8.633548e-02	-5.603113e-02	1.025720e-03	7.937197e-04	3.416965e-03	1.468608e+04	-1.526835e+03	8.162659e+01	2.722262e+01	2.106532e+01	9.068626e+01
13552	-1.427765e+01	2.170003e+01	2.180003e-01	-6.832035e-02	-6.284455e-02	6.132927e-04	2.888713e-04	3.187711e-03	1.502750e+04	-1.695171e+02	1.211213e+02	1.627679e+01	7.666643e+00	8.460186e+01
13553	-1.421287e+01	2.158751e+01	2.168751e-01	-6.832035e-02	-6.284455e-02	6.132927e-04	2.888713e-04	3.187711e-03	1.492299e+04	-2.143096e+02	7.632888e+01	1.627679e+01	7.666643e+00	8.460186e+01
13554	-1.433694e+01	2.158751e+01	2.168751e-01	-6.832035e-02	-6.284455e-02	6.132927e-04	2.888713e-04	3.187711e-03	1.492299e+04	-2.143096e+02	7.632888e+01	1.627679e+01	7.666643e+00	8.460186e+01
13555	-1.551933e+01	2.185001e+01	2.195001e-01	-1.039721e-01	-5.077976e-02	1.870912e-03	1.353930e-03	6.723622e-03	1.422787e+04	-2.941043e+03	-1.177563e+02	4.965401e+01	3.593331e+01	1.784449e+02
13556	-1.558289e+01	2.196250e+01	2.206250e-01	-1.039721e-01	-5.077976e-02	1.870912e-03	1.353930e-03	6.723622e-03	1.433236e+04	-2.896263e+03	-7.297564e+01	4.965401e+01	3.593331e+01	1.784449e+02
13557	-1.545922e+01	2.196250e+01	2.206250e-01	-1.039721e-01	-5.077976e-02	1.870912e-03	1.353930e-03	6.723622e-03	1.433236e+04	-2.896263e+03	-7.297564e+01	4.965401e+01	3.593331e+01	1.784449e+02
13558	-1.526916e+01	2.170003e+01	2.180003e-01	-6.720223e-02	-6.326001e-02	9.875651e-04	5.585246e-04	5.962332e-03	1.505547e+04	-8.219966e+01	1.270413e+02	2.620998e+01	1.482324e+01	1.582403e+02
